"IC50, mM","CC50, mM",SI,MinAbsEStateIndex,MinEStateIndex,qed,NumRadicalElectrons,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan3,BCUT2D_MWLOW,BCUT2D_LOGPLOW,BCUT2D_MRLOW,BalabanJ,Ipc,PEOE_VSA10,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SMR_VSA8,SlogP_VSA1,SlogP_VSA3,SlogP_VSA7,SlogP_VSA9,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState10,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,NumAliphaticHeterocycles,NumHeteroatoms,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_COO2,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,anomaly
4.185789245511488,32.88834407187598,7.857142857142859,0.2468329877092124,0.2468329877092124,0.701836833957373,0,-0.4573792052231779,0.4573792052231779,0.1270830305154059,2.08,9.700419604583464,-2.318834796048487,0.1937010586340334,1.523516049715847,628774.7878580671,11.49902366656781,0.0,0.0,0.0,0.0,20.77121159907187,16.81406174685104,5.687386274683562,0,10.47053043096223,0.0,0.0,0,0.0,5.41499046939678,5.41499046939678,35.21252388502234,18.55332824862272,0.0,48.53093654769288,20.77121159907187,0.0,9.44534862807167,2.382598464830799,3.755862605239929,7.227081056343808,0.0,0,3,0,2,4,5.979800000000006,103.6944000000001,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.52245819713544,72.43597937705059,1.664335664335664,0.3802210884353738,0.3802210884353738,0.6402829083318621,0,-0.3304540372829667,0.3304540372829667,0.0837344383201498,2.458333333333333,9.493121969001452,-2.552272627118884,-0.8778194190700686,2.002456526352076,149913.4046044263,0.0,0.0,0.0,0.0,0.0,52.31487162707333,5.41499046939678,27.68777235394414,0,0.0,11.83581209232279,0.0,0,0.0,0.0,16.74788698495495,10.40093690385602,44.21231601223963,11.12690298339399,0.0,67.03706595217888,0.0,5.69068136127908,1.462168361165249,6.819360932644663,11.09572932066664,7.09191157868106,0,1,0,1,3,5.526500000000006,104.5514000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
208.3685902860044,634.6251480792013,3.045685279187818,0.3827742009088004,0.3827742009088004,0.4407887670643804,0,-0.457379228706033,0.457379228706033,0.1270799582961356,1.257142857142857,9.689090392534675,-2.395601408631165,0.1421584676853151,1.065014883343977,105375761.6128024,11.49902366656781,0.0,0.0,0.0,0.0,41.54242319814374,23.45845420766305,0.0,0,15.37044016181271,0.0,0.0,0,0.0,0.0,33.74364353588304,23.3348357588906,49.89970228692319,0.0,0.0,100.7069369538493,0.0,4.031772832731156,3.474706105676774,8.044148793022343,14.88500483144503,0.0,0,3,0,4,6,8.732300000000004,146.2373999999998,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.128846544600727,5.76966011684816,5.111111111111111,0.1173663470017638,-0.2592572515117155,0.6776977998882487,0,-0.3543358430268191,0.3543358430268191,0.225795262508632,2.586206896551724,9.492302048348856,-2.554090745048503,-0.1385599350871279,1.802235408113201,2502164.677965623,0.0,0.0,0.0,0.0,0.0,66.16234602645459,13.08951281182515,5.41499046939678,0,5.316788604006331,16.63034927639461,0.0,0,0.0,16.73716066814507,11.83581209232279,51.86231211535434,23.11117609801699,0.0,0.0,69.95822273838537,0.0,4.343918730003723,1.274510359712987,5.596823094200439,17.37733775165996,0.0,0,3,0,1,3,5.278300000000005,122.4497000000001,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.63644626660736,79.0481347541047,7.431818181818182,0.1159195877425045,-0.2606744850718061,0.5939755186392852,0,-0.349962832555415,0.349962832555415,0.2259569363411612,2.533333333333333,9.492297887023655,-2.56277061799237,-0.9044505924121932,1.801665452995888,3484058.592126554,0.0,0.0,0.0,0.0,0.0,52.31487162707333,0.0,38.64168807572427,0,5.316788604006331,16.63034927639461,0.0,0,0.0,10.82998093879356,17.74299182167429,56.34534297304897,23.11117609801699,0.0,0.0,72.10598499021211,0.0,4.347639258055024,1.284595734757153,5.604839675833092,17.74256671361511,2.286737238388608,0,3,0,1,3,5.422900000000006,126.7951000000001,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110.1406152517157,110.1406152517157,1.0,0.5413507055464577,0.5413507055464577,0.379590592721592,0,-0.3028453536435101,0.3028453536435101,0.0153998068698216,1.233333333333333,9.685882295475244,-2.454692882868927,0.0552297912394321,1.149013843848673,4892138.589945545,0.0,0.0,0.0,0.0,0.0,54.38406644399575,12.08368165829592,0.0,0,0.0,0.0,0.0,0,0.0,0.0,21.65996187758712,23.91949375061871,77.29772904108526,0.0,0.0,65.43758662519906,0.0,2.168815257051812,1.922548514309184,14.31350014411158,17.9788907594322,4.829463331905265,0,2,0,4,4,6.840000000000009,129.7620000000001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
3.228105375292082,10.42926352017442,3.23076923076923,0.5359385804633786,0.5359385804633786,0.4050383767947234,0,-0.3134072130246038,0.3134072130246038,0.0128865702338107,1.275862068965517,9.689291157762858,-2.443640546595009,0.120594299048093,1.046187172493626,3572141.766774113,0.0,0.0,0.0,0.0,0.0,60.80488806692176,12.08368165829592,0.0,0,10.63357720801266,0.0,0.0,0,0.0,0.0,21.65996187758712,23.91949375061871,83.71855066401129,0.0,0.0,52.1760004061564,0.0,2.160698271532776,1.917438697056978,15.59723063456195,17.68937660258408,0.0,0,2,0,4,4,6.545700000000007,125.1244000000001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
40.3930663212363,1160.72029658725,28.73563218390805,0.5435430340905595,0.5435430340905595,0.3372330308181192,0,-0.3028453536690731,0.3028453536690731,0.0153998068697693,1.225806451612903,9.685969793969653,-2.453482299438783,0.056157148243318,1.109559074819464,7979783.178463429,0.0,0.0,0.0,0.0,0.0,60.80488806692176,12.08368165829592,0.0,0,0.0,0.0,0.0,0,0.0,0.0,21.65996187758712,23.91949375061871,83.71855066401129,0.0,0.0,65.43758662519906,0.0,2.176475883586611,1.925660261817004,15.77921250099999,17.9928235764317,4.831441871859163,0,2,0,4,4,7.230100000000009,134.379,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
64.13053539079958,283.6288627077631,4.422680412371134,0.3003472222222221,0.3003472222222221,0.5620664127719119,0,-0.3250304809663282,0.3250304809663282,0.0161841120166209,1.454545454545455,9.531930652599875,-2.552993476724806,0.000365417049619,1.940003547175709,434.3557873412837,0.0,0.0,0.0,0.0,0.0,0.0,5.538925252383345,0.0,0,5.733667477162185,0.0,0.0,0,0.0,0.0,5.538925252383345,17.75371813848418,38.52492973755606,0.0,0.0,0.0,0.0,6.621180555555556,3.059027777777777,8.569791666666667,0.0,0.0,0,1,0,4,4,1.9139,45.09040000000003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303.4630489111032,244.6216298411943,0.8061002178649236,0.5859259259259259,0.5859259259259259,0.5607454125726653,0,-0.3271861338567888,0.3271861338567888,0.0095990602743197,1.636363636363636,9.542292990918316,-2.517780153026266,0.0003492943488164,1.907860171488034,570.2160526516187,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0.0,0,5.733667477162185,0.0,0.0,0,0.0,0.0,6.041840829147961,23.67162418464557,25.68328649170404,6.42082162292601,0.0,0.0,0.0,6.167037037037037,4.006574074074074,7.40712962962963,0.0,0.0,0,1,0,4,4,1.7698,45.02040000000003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.83891502906172,145.6381057820305,10.52380952380952,0.117708923847317,-0.6147505668934241,0.7721078355544777,0,-0.3885191219767066,0.3885191219767066,0.0782280622571529,2.090909090909091,9.526279335509718,-2.615530012450852,-0.0619661834931133,1.438857067604369,110680.784533169,0.0,0.0,0.0,0.0,0.0,25.99951461304901,18.00158770445731,5.601050810983688,0,5.316788604006331,0.0,0.0,0,0.0,5.41499046939678,11.45683129854474,30.71929616732276,38.52492973755606,0.0,0.0,38.24004041674597,0.0,-0.1409744661753589,3.232661131582262,14.09537572436382,7.342836750440918,0.0,0,2,0,4,5,3.898100000000003,90.55750000000006,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83.3193041126066,1426.700412887099,17.12328767123288,0.0940661743092297,-0.7280542564247925,0.8965733964405183,0,-0.4927029063230549,0.4927029063230549,0.2027772128106947,2.28,9.683357218258111,-2.510467624366919,-0.1973857771939412,1.932394158044765,384441.3168709059,0.0,0.0,0.0,0.0,0.0,13.34455882261663,12.3387276690874,39.1383762103129,0,14.21058886140015,4.736862953800049,0.0,0,0.0,18.125838821658,29.58726316893912,24.82591636047502,0.0,21.3293926238326,19.05647133661384,6.923737199690624,0.0,0.2223638274754345,2.635806416957661,3.672272073748895,4.213794831778237,4.811085112228239,1,5,1,2,3,3.729600000000003,95.45780000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
440.3980869436373,1067.107887927605,2.423052959501558,0.1393616150163772,-0.9522209230914584,0.8000354586064138,0,-0.4927029063228963,0.4927029063228963,0.2027772128110117,2.269230769230769,9.7023234083906,-2.545342173825653,-0.2061256023715621,1.985422777244497,593351.5493671396,6.103966387748303,0.0,0.0,0.0,0.0,6.076020106833881,12.3387276690874,39.1383762103129,0,14.21058886140015,4.736862953800049,0.0,0,0.0,12.0218724339097,30.09017874570373,11.13655602176626,0.0,21.3293926238326,32.05622864313835,0.0,0.0,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,4.68265098135724,1,6,1,1,3,2.620500000000001,96.82360000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
466.4652634293977,836.8935608586254,1.794117647058824,0.1393616150163772,-0.9522209230914584,0.8000354586064138,0,-0.4927029063228963,0.4927029063228963,0.2027772128110117,2.269230769230769,9.7023234083906,-2.545342173825653,-0.2061256023715621,1.985422777244497,593351.5493671396,6.103966387748303,0.0,0.0,0.0,0.0,6.076020106833881,12.3387276690874,39.1383762103129,0,14.21058886140015,4.736862953800049,0.0,0,0.0,12.0218724339097,30.09017874570373,11.13655602176626,0.0,21.3293926238326,32.05622864313835,0.0,0.0,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,4.68265098135724,1,6,1,1,3,2.620500000000001,96.82360000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288.6611032050042,447.7133710709616,1.551,0.1638791257243635,-0.5969079113126734,0.8467213379100113,0,-0.492702904739005,0.492702904739005,0.2027772159800581,2.32,9.763159407986471,-2.437075226971928,-0.1110029094002907,1.945784268317048,455902.9355263691,6.103966387748303,0.0,0.0,0.0,0.0,18.22806032050165,5.917906046161393,33.53732539932921,0,14.21058886140015,4.736862953800049,0.0,0,0.0,18.125838821658,23.66935712277772,23.13048217476154,0.0,21.3293926238326,19.05647133661384,12.65495579043238,0.0,2.991573961502263,1.899666950113379,2.589972134680828,6.185618811370073,4.768560189176171,1,5,1,1,3,3.425700000000003,95.33980000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
