SI
1.5
1.0
4.754358161648177
5.067567567567568
1.98220640569395
42.5
1.0
1.0
19.01621308627678
1.909090909090909
1.225
4.776753507014027
6.00075786282683
8.219178082191782
7.451612903225807
4.615384615384616
1.613333333333333
10.00055772448411
3.256370656370656
2.181818181818182
1.0
15.87332490518331
185.1851851851852
7.481375838926174
0.72
1.0
4.140845070422535
0.6799955384529585
6.07142857142857
96.4
1.093758517307168
21.42857142857143
13.57466063348416
5.238095238095238
1.0
11.52083333333333
60.85959985959985
7.428571428571428
26.39393939393939
63.23529411764706
1.46
2.912621359223301
1618.888888888889
2.8
500.0000000000001
10.83032490974729
1.0
30.3030303030303
18.75
555.5555555555555
2.382843526608419
0.0438087617523504
1.0
1.0
125.0
1.764705882352941
1.0
6.230469644902635
2.0
2.5
1.764705882352942
30.67484662576687
9.166666666666666
7.633333333333331
1.0
3.971432199085831
4.0
0.8500009046990065
2.545454545454545
1.568627450980392
131.5789473684211
81.29494007989346
2.083333333333333
7.795918367346938
62.63333333333334
61.22448979591837
1.89873417721519
34.4622641509434
8.853373231773666
1.0
6.048387096774193
45.27777777777777
8.855555555555556
55.55555555555556
1.0
18.40490797546012
10.03344481605351
13.45291479820628
40.00501504513541
1.0
1.851845609303893
4.310344827586207
4.900000000000001
30.61224489795918
22.22222222222222
13.52837071061875
68.18181818181819
0.82
3.542857142857143
2.9
7.623076923076924
1.254545454545454
2.898550724637682
4.010674140552789
79.37162891046387
3.053333333333334
0.1101556101556102
6.009615384615384
1.0
29.7029702970297
16.20481927710843
1.0
5.35
2.307692307692308
1.0
27.5
1.0
1.0
37.03703703703704
74.62686567164178
3.225806451612903
1.0
2.572727272727272
5.637423935091277
1.433333333333333
1.833333333333333
29.70297029702971
1.0
2.534090909090909
50.84745762711864
3.899999999999999
34.46787878787879
1.327433628318584
28.125
3.6
2.48
2.586206896551724
6.481389578163773
1.0
18.75
4.25
1.944444444444444
91.42857142857144
3.120689655172414
7.676923076923077
16.56666666666667
16.67093373493976
27.22068965517241
2.876884169961664
32.74074074074074
3.114285714285714
38.16809421841542
1.36060606060606
1.203160270880361
220.7142857142858
2.866666666666667
11.11111111111111
8.701754385964913
25.0
1.0
1.0
0.4996666666666666
2.307692307692308
37.44186046511628
1.488095238095238
1.0
19.37984496124031
32.67326732673268
11.9047619047619
15.75
3.161222339304531
1.83
71.42857142857142
0.7700000000000001
0.469
3.175
1.0
47.61904761904762
0.2450803277630815
22.61538461538462
9.740259740259742
104.0
3.680851063829787
3.722222222222222
6.517075773745998
1.764705882352941
5.785714285714286
1.031207185264119
2.125781106414262
13.33333333333333
89.13793103448276
23.62204724409449
11.93317422434368
33.0
18.79699248120301
1.96969696969697
2.307692307692308
34.94389438943895
1.764630198633477
0.9798157946306092
23.07692307692308
27.77777777777778
3.484320557491289
4001.7
3.529411764705882
1.0
9.595744680851066
14.54545454545454
1.06
1.0
21.36606189967983
1.0
14.53448275862069
31.66666666666666
2.439024390243902
2.394409937888198
0.7999999999999998
1.0
5.244755244755245
1.0
1.0
4.35483870967742
10.83032490974729
3.444316877152698
1.0
30.3030303030303
151.5151515151515
1.0
1.0
1.764705882352941
3.15
0.7
1.0
2.627272727272727
3.045685279187818
5.470588235294117
7.246376811594203
44.29787234042553
3.157894736842106
11.30555555555556
36.14462013112225
1.096785588131402
13.62103448275862
31.57894736842105
3.35946248600224
1.5
4.583333333333334
3.866666666666666
1.0
29.43231441048034
0.0839775745057539
19.17647058823529
166.6666666666667
2.307692307692307
3.614457831325302
163.1666666666667
3.529411764705882
65.21739130434784
2.53
1.0
32.95
1.0
1.548405283505155
5.305555555555556
28.02325581395349
113.6363636363636
107.1428571428572
1.0
15.0
7.19298245614035
34.08666666666667
1.555686391846111
4.830917874396135
2.546666666666667
4.347826086956522
1.0
1.0
18.63354037267081
29.7029702970297
1.385060957117729
37.69230769230769
1.664335664335664
6.666666666666666
1.744186046511628
16.1
30.3125
2.156666666666667
499.9999999999999
1.0
61.01428571428571
1.481481481481482
20.59922178988327
1.995211492418197
10.52631578947368
6.666666666666667
33.33333333333334
1.433333333333333
557.5686274509803
189.2307692307692
20.83333333333333
0.7999999999999999
1.0
1.190909090909091
627.0
334.5212765957447
1.881818181818182
1.66
0.2143142857142857
22.90076335877863
1.003333333333333
22.91666666666667
49.99999999999999
1.0
6.72
13.73281452658885
11.66666666666667
18.08510638297872
1.0
17.12328767123288
6.012820512820513
7.943037974683543
1.0
3.241666666666666
11.95219123505976
1.195219123505976
6.581555100847706
10.0
1.015151515151515
24.11764705882353
4.787072243346008
1.33030303030303
30.92783505154639
1.764705882352941
0.5599925768465094
1.574
2.068965517241379
3.194444444444445
11.95219123505976
10.13513513513513
3.0
0.5666666666666667
104.1764705882353
2.255
88.57142857142857
17.62163793681669
1.0
1.0
1.0
34.19753086419752
21.44117647058824
66.66666666666666
125.5
3.125
2.123142250530786
21.26769230769231
8.272727272727275
0.0807222517259692
2.857142857142857
111.1111111111111
25.43103448275862
1.0
6.913204132418369
1.0
5.735714285714286
2.307692307692308
1.096760846435749
3.027272727272728
1.061111111111111
3.345280764635603
6.069984447900467
2.156666666666667
24.14285714285714
0.2668089647812167
638.5714285714286
28.43373493975903
1.0
1.06
50.00000000000001
1.833333333333333
6.817518248175185
5.379999999999999
4.422680412371134
71.00286650286651
187.8676470588235
48.410144253141
1.34
0.3475352112676057
2.727272727272727
13.33333333333333
3.476190476190477
1.764705882352941
76.92361111111111
2.54054054054054
0.0114892694558855
21.42973497091144
1.833333333333334
5.352941176470588
10.41666666666667
3.468208092485549
4.724781765276431
28.73563218390805
42.73504273504274
8.162162162162163
6.999999999999999
13.33024017467249
2.777798882075216
202.5
357.1428571428572
10.8695652173913
6.601941747572815
1562.5
1.173333333333334
1.320858283433134
3.3003300330033
189.5
0.634390243902439
1.0
3.04302203567681
42.49471458773785
3.048780487804878
1.0
19.0
1.0
1.944444444444444
3.23076923076923
10.1010101010101
25.79710144927536
1.785732291404084
0.9875000000000002
1.0
1.195219123505976
6.521739130434782
3.0
611.1290322580645
30.0
11.10416666666666
1.794117647058824
4.429279628195197
3.157894736842105
0.5909918107370337
18.40490797546012
1.0
6.909090909090908
13.75424434087883
22.75510204081632
6.507042253521128
10.75276012044162
3.027251642829532
22.38805970149254
3.372328733667115
2.941176470588236
93.32163449486087
5.99822670849816
1.0
0.679998213860443
8.205307262569834
1.0
52.61066878980892
56.66666666666667
2.5
1.626415094339623
3.0
145.2879581151832
0.063701923076923
25.0
28.98550724637681
2.238805970149254
18.31501831501831
2.857142857142857
22.2
1.963109299617368
31.66666666666666
6.2
2.38095238095238
2.814159292035398
3.629441624365482
2.102228047182176
3.481481481481482
43.86228482003129
106.8181818181818
2.9
4.90721649484536
329.75
3.070680628272251
13.33333333333333
3.0
1.796407185628742
1.456310679611651
2.466666666666667
7.973684210526317
13.88874396765358
1.0
1.0
1.428571428571429
1.86335403726708
1.13
2.205882352941176
1.02
3.0
2.133333333333333
0.5330490405117271
2.2
53.70957095709571
1.507537688442211
6.638297872340425
4.515418502202643
1.0
2.14
1.923076923076923
1.0
9.40438871473354
3.472222222222222
8.7
9.67741935483871
4.55
4.76923076923077
185.3846153846154
39.99835706462212
3.08641975308642
5.468750000000001
6.0574550702725
13.21428571428571
5.172413793103448
1.59
2.204545454545454
3.629629629629629
24.73684210526316
10.60606060606061
1.0
2.307692307692308
1.0
2.0
8.853373231773666
16.02040816326531
4.532713754646839
19.6083467094703
0.0600035348179568
20.83333333333333
1.189189189189189
4.647887323943662
5.663994423143953
1.0
3.157894736842106
14.28099173553719
13.55084745762712
100.0
39.94334277620397
1.38371811185845
25.0012285012285
1.0
1.0
8.391756475704293
19.22832443427409
6.109090909090908
0.5299944150596274
3.006012024048096
14.4
2.0
2.5
6.068702290076336
128.2051282051282
41.66666666666666
3.460606060606061
14.49369641956631
5.223776223776224
1.0
14.58620689655172
1.259206798866856
1.075
1.1
7.352941176470588
6.479481641468682
7.02576112412178
1.0
7.276595744680852
1.0
7.141666666666667
13.1
1.53
1.0
7.812499999999999
1.195219123505976
4.42
6.400000000000001
11.78260869565217
1.218181818181818
0.720865704772475
1.0
27.27272727272727
11.28571428571429
2.947368421052632
2.854545454545454
1.470588235294117
4.995008873114463
0.6799955384529585
1.0
9.000932835820894
7.006369426751593
2.835106382978723
0.7500000000000001
3.097345132743363
0.4817447885287385
1.0
1000.0
499.9999999999999
1.85
7.246376811594203
36.16666666666666
1.0
5.074074074074074
2.51
42.73504273504274
1.0
473.1304347826086
159.9690245030051
0.6449999999999999
52.14070351758794
1.0
37.69230769230769
3.666666666666667
171.4705882352941
1.702702702702703
1.0
1.0
1.0
12.04819277108434
13.23129251700681
5.416666666666665
1.833333333333333
1952.5625
21.42857142857143
71.44723618090451
7.194219826295298
0.91
1.3
99.7719298245614
1.5625
1.0
12.34567901234568
1.0
2.830188679245283
1.0
3.671970624235006
33.06557377049181
0.1265882352941177
3.333333333333334
1.0
1.486666666666667
1.0
49.24170616113744
8.857142857142858
4.999916763775595
2.0
23.25581395348837
3.846153846153846
1.551
18.41129032258064
5.500000000000001
2.066666666666667
499.9999999999999
1.0
1.94
3.952569169960474
3.0
24.17910447761194
2.745098039215686
6.575342465753425
1.323333333333333
5.407407407407407
23.07692307692308
30.9278350515464
100.0
10.00089686098655
3.571428571428572
1.069
15.7834247762056
8.28125
197.8986936816849
7.431818181818182
24.58823529411765
6.692307692307691
2.78
1.83
4.359999999999999
4.4375
3.239999999999999
0.033379058070416
60.24096385542169
86.34905660377359
1.0
5.888462424195901
25.0
1.098901098901099
7.649999999999999
6.521739130434783
1.851851851851852
8.547008547008549
1.415094339622642
3.778337531486146
1.062483912483912
45.47672253258844
54.93975903614458
0.4166666666666667
35.71428571428571
125.0
1.03125
1.0
2.088607594936708
5.70342205323194
2.586206896551724
40.47704081632653
5686.999999999999
32.46753246753246
1.0
19.74626865671642
7.000000000000001
2.263754427390791
1.0
1.2
1.0
1.323333333333333
3.266666666666667
4.545247148288974
1.06
1.888
17.24137931034483
30.0
41.70408163265306
4.652173913043478
828.9354838709678
15.0
2.763636363636363
17.85600477992432
24.66666666666667
5.111111111111111
2.042857142857143
15.07537688442211
2.2
3.58
109.4117647058823
0.7166666666666666
1.226401703335699
2.941176470588235
19.53071017274472
15.87301587301587
1.093661971830986
1.363333333333333
7.500083635349877
1.555
3.0
22.57909090909091
1.847953216374269
1.195219123505976
208.3333333333334
5.002913267854169
1.804511278195489
1.0
6.666666666666667
1.0
1.0
0.5217391304347827
1.145038167938931
1.666666666666667
4.967038353142997
2.0
10.52380952380952
4.068181818181817
2.380952380952381
8.0
1.806666666666667
0.5250590691452788
81.50000000000001
1.0
0.1342985521717424
2.03
1.551282051282051
6.156249999999998
99.7719298245614
3.503759398496241
3.0
6.243589743589745
11.90476190476191
3.141453831041257
3.969565217391304
32.60869565217392
1.492537313432836
1.0
8.923076923076923
7.7
6.566666666666666
277.7777777777777
6.30281690140845
0.8061002178649236
1.195219123505976
2.336363636363636
13.81215469613259
1.0
12.49973606816982
3.157894736842106
18.31501831501831
